6.8733 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0E305350>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0F03FE90>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.5367 	EXP 	Created txtinp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='txtinp', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
7.5396 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
7.5419 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
7.5489 	EXP 	Created Target_ins2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Target_ins2', opacity=1.0, ori=0, pos=array([0.  , 0.85]), rgb=array([-1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
7.5517 	EXP 	Created Trigger_img2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Trigger_img2', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
7.5546 	EXP 	Created Target_img2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Target_img2', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
7.5647 	EXP 	Created Trigger_txt2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Trigger_txt2', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
7.5894 	EXP 	Created Target_instr_l = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Target_instr_l', opacity=1.0, ori=0, pos=array([-0.5, -0.9]), rgb=array([-1., -1., -1.]), text='Press a\n\n', units='norm', win=Window(...), wrapWidth=1)
7.5974 	EXP 	Created Target_instr_r = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Target_instr_r', opacity=1.0, ori=0, pos=array([ 0.5, -0.8]), rgb=array([-1., -1., -1.]), text='Press k', units='norm', win=Window(...), wrapWidth=1)
7.6075 	EXP 	Created Resp_a = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Resp_a', opacity=1.0, ori=0, pos=array([-0.5, -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
7.6174 	EXP 	Created Resp_b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Resp_b', opacity=1.0, ori=0, pos=array([ 0.5, -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
7.6448 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([-1., -1., -1.]), text='Thank you very much for participating!', units='norm', win=Window(...), wrapWidth=1)
7.7195 	EXP 	lub: image = 'Images/introA.png'
7.7195 	EXP 	lub: autoDraw = True
10.6856 	DATA 	Keypress: space
10.6860 	EXP 	window1: recordFrameIntervals = False
10.7058 	EXP 	lub: autoDraw = False
10.7058 	EXP 	fixation: autoDraw = True
10.7060 	EXP 	window1: recordFrameIntervals = False
11.7644 	EXP 	Imported Lists/OrderA.xlsx as conditions, 10 conditions, 14 params
11.7650 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
11.7657 	EXP 	New trial (rep=0, index=0): OrderedDict([('trig', 'nasab'), ('targ', 'nasapu'), ('type', 'alt'), ('trig_img', 'Images/spear.jpg'), ('targ_img', 'Images/spear_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
11.8120 	EXP 	fixation: autoDraw = False
11.8120 	EXP 	fixation: autoDraw = False
11.8120 	EXP 	Sing_img: size = array([0.08333333, 0.98888889])
11.8120 	EXP 	Sing_img: image = 'Images/spear.jpg'
11.8120 	EXP 	Pl_img: size = array([0.18333333, 0.98888889])
11.8120 	EXP 	Pl_img: image = 'Images/spear_pl.jpg'
11.8120 	EXP 	Sing_txt: text = 'nasab'
11.8120 	EXP 	Pl_txt: text = 'nasapu'
11.8120 	EXP 	Sing_img: autoDraw = True
11.8120 	EXP 	Sing_txt: autoDraw = True
14.7812 	EXP 	Sing_img: autoDraw = False
14.7812 	EXP 	Sing_txt: autoDraw = False
14.7978 	EXP 	Pl_img: autoDraw = True
14.7978 	EXP 	Pl_txt: autoDraw = True
17.6949 	EXP 	window1: recordFrameIntervals = False
17.7114 	EXP 	Sing_img: autoDraw = False
17.7114 	EXP 	Pl_img: autoDraw = False
17.7114 	EXP 	Sing_txt: autoDraw = False
17.7114 	EXP 	Pl_txt: autoDraw = False
17.7116 	EXP 	window1: recordFrameIntervals = False
18.4310 	EXP 	New trial (rep=0, index=1): OrderedDict([('trig', 'rimab'), ('targ', 'rimapu'), ('type', 'alt'), ('trig_img', 'Images/bean.jpg'), ('targ_img', 'Images/bean_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
18.4880 	EXP 	Sing_img: size = array([0.44791667, 0.63703704])
18.4880 	EXP 	Sing_img: image = 'Images/bean.jpg'
18.4880 	EXP 	Pl_img: size = array([0.625     , 0.46111111])
18.4880 	EXP 	Pl_img: image = 'Images/bean_pl.jpg'
18.4880 	EXP 	Sing_txt: text = 'rimab'
18.4880 	EXP 	Pl_txt: text = 'rimapu'
18.4880 	EXP 	Sing_img: autoDraw = True
18.4880 	EXP 	Sing_txt: autoDraw = True
21.4410 	EXP 	Sing_img: autoDraw = False
21.4410 	EXP 	Sing_txt: autoDraw = False
21.4576 	EXP 	Pl_img: autoDraw = True
21.4576 	EXP 	Pl_txt: autoDraw = True
24.4212 	EXP 	window1: recordFrameIntervals = False
24.4377 	EXP 	Pl_img: autoDraw = False
24.4377 	EXP 	Pl_txt: autoDraw = False
24.4377 	EXP 	Sing_img: autoDraw = False
24.4377 	EXP 	Pl_img: autoDraw = False
24.4377 	EXP 	Sing_txt: autoDraw = False
24.4377 	EXP 	Pl_txt: autoDraw = False
24.4379 	EXP 	window1: recordFrameIntervals = False
25.1562 	EXP 	New trial (rep=0, index=2): OrderedDict([('trig', 'milub'), ('targ', 'milupu'), ('type', 'alt'), ('trig_img', 'Images/soap.jpg'), ('targ_img', 'Images/soap_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
25.2038 	EXP 	Sing_img: size = array([0.52083333, 0.61296296])
25.2038 	EXP 	Sing_img: image = 'Images/soap.jpg'
25.2038 	EXP 	Pl_img: size = array([0.66666667, 0.42777778])
25.2038 	EXP 	Pl_img: image = 'Images/soap_pl.jpg'
25.2038 	EXP 	Sing_txt: text = 'milub'
25.2038 	EXP 	Pl_txt: text = 'milupu'
25.2038 	EXP 	Sing_img: autoDraw = True
25.2038 	EXP 	Sing_txt: autoDraw = True
28.1675 	EXP 	Sing_img: autoDraw = False
28.1675 	EXP 	Sing_txt: autoDraw = False
28.1840 	EXP 	Pl_img: autoDraw = True
28.1840 	EXP 	Pl_txt: autoDraw = True
31.1479 	EXP 	window1: recordFrameIntervals = False
31.1643 	EXP 	Pl_img: autoDraw = False
31.1643 	EXP 	Pl_txt: autoDraw = False
31.1643 	EXP 	Sing_img: autoDraw = False
31.1643 	EXP 	Pl_img: autoDraw = False
31.1643 	EXP 	Sing_txt: autoDraw = False
31.1643 	EXP 	Pl_txt: autoDraw = False
31.1644 	EXP 	window1: recordFrameIntervals = False
31.8822 	EXP 	New trial (rep=0, index=3): OrderedDict([('trig', 'sanub'), ('targ', 'sanupu'), ('type', 'alt'), ('trig_img', 'Images/hammock.jpg'), ('targ_img', 'Images/hammock_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
31.9430 	EXP 	Sing_img: size = array([0.52083333, 0.56481481])
31.9430 	EXP 	Sing_img: image = 'Images/hammock.jpg'
31.9430 	EXP 	Pl_img: size = array([0.5, 0.9])
31.9430 	EXP 	Pl_img: image = 'Images/hammock_pl.jpg'
31.9430 	EXP 	Sing_txt: text = 'sanub'
31.9430 	EXP 	Pl_txt: text = 'sanupu'
31.9430 	EXP 	Sing_img: autoDraw = True
31.9430 	EXP 	Sing_txt: autoDraw = True
34.8937 	EXP 	Sing_img: autoDraw = False
34.8937 	EXP 	Sing_txt: autoDraw = False
34.9104 	EXP 	Pl_img: autoDraw = True
34.9104 	EXP 	Pl_txt: autoDraw = True
37.8743 	EXP 	window1: recordFrameIntervals = False
37.8905 	EXP 	Pl_img: autoDraw = False
37.8905 	EXP 	Pl_txt: autoDraw = False
37.8905 	EXP 	Sing_img: autoDraw = False
37.8905 	EXP 	Pl_img: autoDraw = False
37.8905 	EXP 	Sing_txt: autoDraw = False
37.8905 	EXP 	Pl_txt: autoDraw = False
37.8906 	EXP 	window1: recordFrameIntervals = False
38.6078 	EXP 	New trial (rep=0, index=4): OrderedDict([('trig', 'nalib'), ('targ', 'nalipu'), ('type', 'alt'), ('trig_img', 'Images/coin.jpg'), ('targ_img', 'Images/coin_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
38.6695 	EXP 	Sing_img: size = array([0.4625    , 0.82037037])
38.6695 	EXP 	Sing_img: image = 'Images/coin.jpg'
38.6695 	EXP 	Pl_img: size = array([0.32395833, 1.16481481])
38.6695 	EXP 	Pl_img: image = 'Images/coin_pl.jpg'
38.6695 	EXP 	Sing_txt: text = 'nalib'
38.6695 	EXP 	Pl_txt: text = 'nalipu'
38.6695 	EXP 	Sing_img: autoDraw = True
38.6695 	EXP 	Sing_txt: autoDraw = True
41.6202 	EXP 	Sing_img: autoDraw = False
41.6202 	EXP 	Sing_txt: autoDraw = False
41.6367 	EXP 	Pl_img: autoDraw = True
41.6367 	EXP 	Pl_txt: autoDraw = True
44.6009 	EXP 	window1: recordFrameIntervals = False
44.6170 	EXP 	Pl_img: autoDraw = False
44.6170 	EXP 	Pl_txt: autoDraw = False
44.6170 	EXP 	Sing_img: autoDraw = False
44.6170 	EXP 	Pl_img: autoDraw = False
44.6170 	EXP 	Sing_txt: autoDraw = False
44.6170 	EXP 	Pl_txt: autoDraw = False
44.6172 	EXP 	window1: recordFrameIntervals = False
45.3372 	EXP 	New trial (rep=0, index=5): OrderedDict([('trig', 'larub'), ('targ', 'larupu'), ('type', 'alt'), ('trig_img', 'Images/rock.jpg'), ('targ_img', 'Images/rock_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
45.3982 	EXP 	Sing_img: size = array([0.5625    , 0.66666667])
45.3982 	EXP 	Sing_img: image = 'Images/rock.jpg'
45.3982 	EXP 	Pl_img: size = array([0.76354167, 0.44444444])
45.3982 	EXP 	Pl_img: image = 'Images/rock_pl.jpg'
45.3982 	EXP 	Sing_txt: text = 'larub'
45.3982 	EXP 	Pl_txt: text = 'larupu'
45.3982 	EXP 	Sing_img: autoDraw = True
45.3982 	EXP 	Sing_txt: autoDraw = True
48.3465 	EXP 	Sing_img: autoDraw = False
48.3465 	EXP 	Sing_txt: autoDraw = False
48.3633 	EXP 	Pl_img: autoDraw = True
48.3633 	EXP 	Pl_txt: autoDraw = True
51.3273 	EXP 	window1: recordFrameIntervals = False
51.3434 	EXP 	Pl_img: autoDraw = False
51.3434 	EXP 	Pl_txt: autoDraw = False
51.3434 	EXP 	Sing_img: autoDraw = False
51.3434 	EXP 	Pl_img: autoDraw = False
51.3434 	EXP 	Sing_txt: autoDraw = False
51.3434 	EXP 	Pl_txt: autoDraw = False
51.3435 	EXP 	window1: recordFrameIntervals = False
52.0625 	EXP 	New trial (rep=0, index=6): OrderedDict([('trig', 'rumab'), ('targ', 'rumapu'), ('type', 'alt'), ('trig_img', 'Images/soldier.jpg'), ('targ_img', 'Images/soldier_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
52.1074 	EXP 	Sing_img: size = array([0.26041667, 0.92592593])
52.1074 	EXP 	Sing_img: image = 'Images/soldier.jpg'
52.1074 	EXP 	Pl_img: size = array([0.46875   , 0.80740741])
52.1074 	EXP 	Pl_img: image = 'Images/soldier_pl.jpg'
52.1074 	EXP 	Sing_txt: text = 'rumab'
52.1074 	EXP 	Pl_txt: text = 'rumapu'
52.1074 	EXP 	Sing_img: autoDraw = True
52.1074 	EXP 	Sing_txt: autoDraw = True
55.0729 	EXP 	Sing_img: autoDraw = False
55.0729 	EXP 	Sing_txt: autoDraw = False
55.0895 	EXP 	Pl_img: autoDraw = True
55.0895 	EXP 	Pl_txt: autoDraw = True
58.0534 	EXP 	window1: recordFrameIntervals = False
58.0697 	EXP 	Pl_img: autoDraw = False
58.0697 	EXP 	Pl_txt: autoDraw = False
58.0697 	EXP 	Sing_img: autoDraw = False
58.0697 	EXP 	Pl_img: autoDraw = False
58.0697 	EXP 	Sing_txt: autoDraw = False
58.0697 	EXP 	Pl_txt: autoDraw = False
58.0699 	EXP 	window1: recordFrameIntervals = False
58.7888 	EXP 	New trial (rep=0, index=7): OrderedDict([('trig', 'minub'), ('targ', 'minupu'), ('type', 'alt'), ('trig_img', 'Images/raindrop.jpg'), ('targ_img', 'Images/raindrop_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
58.8346 	EXP 	Sing_img: size = array([0.29166667, 0.8       ])
58.8346 	EXP 	Sing_img: image = 'Images/raindrop.jpg'
58.8346 	EXP 	Pl_img: size = array([0.46875   , 0.63518519])
58.8346 	EXP 	Pl_img: image = 'Images/raindrop_pl.jpg'
58.8346 	EXP 	Sing_txt: text = 'minub'
58.8346 	EXP 	Pl_txt: text = 'minupu'
58.8346 	EXP 	Sing_img: autoDraw = True
58.8346 	EXP 	Sing_txt: autoDraw = True
61.7992 	EXP 	Sing_img: autoDraw = False
61.7992 	EXP 	Sing_txt: autoDraw = False
61.8159 	EXP 	Pl_img: autoDraw = True
61.8159 	EXP 	Pl_txt: autoDraw = True
64.7798 	EXP 	window1: recordFrameIntervals = False
64.7962 	EXP 	Pl_img: autoDraw = False
64.7962 	EXP 	Pl_txt: autoDraw = False
64.7962 	EXP 	Sing_img: autoDraw = False
64.7962 	EXP 	Pl_img: autoDraw = False
64.7962 	EXP 	Sing_txt: autoDraw = False
64.7962 	EXP 	Pl_txt: autoDraw = False
64.7964 	EXP 	window1: recordFrameIntervals = False
65.5163 	EXP 	New trial (rep=0, index=8): OrderedDict([('trig', 'nimub'), ('targ', 'nimupu'), ('type', 'alt'), ('trig_img', 'Images/hand.jpg'), ('targ_img', 'Images/hand_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
65.5598 	EXP 	Sing_img: size = array([0.45833333, 0.55      ])
65.5598 	EXP 	Sing_img: image = 'Images/hand.jpg'
65.5598 	EXP 	Pl_img: size = array([0.6875    , 0.40740741])
65.5598 	EXP 	Pl_img: image = 'Images/hand_pl.jpg'
65.5598 	EXP 	Sing_txt: text = 'nimub'
65.5598 	EXP 	Pl_txt: text = 'nimupu'
65.5598 	EXP 	Sing_img: autoDraw = True
65.5598 	EXP 	Sing_txt: autoDraw = True
68.5255 	EXP 	Sing_img: autoDraw = False
68.5255 	EXP 	Sing_txt: autoDraw = False
68.5419 	EXP 	Pl_img: autoDraw = True
68.5419 	EXP 	Pl_txt: autoDraw = True
71.5062 	EXP 	window1: recordFrameIntervals = False
71.5221 	EXP 	Pl_img: autoDraw = False
71.5221 	EXP 	Pl_txt: autoDraw = False
71.5221 	EXP 	Sing_img: autoDraw = False
71.5221 	EXP 	Pl_img: autoDraw = False
71.5221 	EXP 	Sing_txt: autoDraw = False
71.5221 	EXP 	Pl_txt: autoDraw = False
71.5222 	EXP 	window1: recordFrameIntervals = False
72.2405 	EXP 	New trial (rep=0, index=9): OrderedDict([('trig', 'misab'), ('targ', 'misapu'), ('type', 'alt'), ('trig_img', 'Images/rainbow.jpg'), ('targ_img', 'Images/rainbow_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
72.2865 	EXP 	Sing_img: size = array([0.625     , 0.55555556])
72.2865 	EXP 	Sing_img: image = 'Images/rainbow.jpg'
72.2865 	EXP 	Pl_img: size = array([0.41666667, 0.73703704])
72.2865 	EXP 	Pl_img: image = 'Images/rainbow_pl.jpg'
72.2865 	EXP 	Sing_txt: text = 'misab'
72.2865 	EXP 	Pl_txt: text = 'misapu'
72.2865 	EXP 	Sing_img: autoDraw = True
72.2865 	EXP 	Sing_txt: autoDraw = True
75.2520 	EXP 	Sing_img: autoDraw = False
75.2520 	EXP 	Sing_txt: autoDraw = False
75.2687 	EXP 	Pl_img: autoDraw = True
75.2687 	EXP 	Pl_txt: autoDraw = True
78.2327 	EXP 	window1: recordFrameIntervals = False
78.2489 	EXP 	Pl_img: autoDraw = False
78.2489 	EXP 	Pl_txt: autoDraw = False
78.2489 	EXP 	Sing_img: autoDraw = False
78.2489 	EXP 	Pl_img: autoDraw = False
78.2489 	EXP 	Sing_txt: autoDraw = False
78.2489 	EXP 	Pl_txt: autoDraw = False
78.2490 	EXP 	window1: recordFrameIntervals = False
